image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[128 116 116]
  [121 109 109]
  [124 112 110]
  ...
  [ 41  41  47]
  [ 35  35  41]
  [ 36  36  42]]

 [[134 120 121]
  [124 110 111]
  [121 108 106]
  ...
  [ 39  40  44]
  [ 38  38  44]
  [ 32  32  38]]

 [[126 112 113]
  [126 112 113]
  [125 111 112]
  ...
  [ 48  49  53]
  [ 37  37  43]
  [ 32  32  38]]

 ...

 [[115 146 139]
  [106 137 130]
  [ 96 123 119]
  ...
  [ 86 136 106]
  [ 77 127  95]
  [ 77 127  95]]

 [[102 133 124]
  [105 136 129]
  [101 131 126]
  ...
  [ 79 129  97]
  [ 86 140 105]
  [ 89 143 108]]

 [[103 134 125]
  [111 142 135]
  [109 140 133]
  ...
  [ 83 134 100]
  [ 87 141 106]
  [ 91 145 110]]]",342,610,"[[398.5512390136719, 161.6763916015625, 592.4669189453125, 262.8823547363281], [13.059209823608398, 7.751398086547852, 132.06687927246094, 338.4048156738281]]","[[0.6533626869076589, 0.4727379871390716, 0.9712572441726435, 0.7686618559541758], [0.02140854069444, 0.022664906685812433, 0.21650308077452612, 0.9894877651281524]]","[['393', '146', '606', '274']]",<class 'list'>,"[[0.6442622950819672, 0.4269005847953216, 0.9934426229508196, 0.8011695906432749]]","[[0.921124643114818, 0.23006209047277137]]",[0.921124643114818],1,0.921124643114818
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [139 136 138]
  [164 166 167]
  [203 200 202]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [177 168 171]
  [225 220 221]
  [247 247 247]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [189 184 185]
  [253 251 251]
  [255 255 254]]

 ...

 [[154 126 126]
  [161 136 134]
  [171 144 140]
  ...
  [224 187 183]
  [217 182 179]
  [214 179 176]]

 [[174 150 144]
  [184 159 157]
  [178 151 147]
  ...
  [226 194 188]
  [220 185 181]
  [220 185 181]]

 [[174 150 144]
  [172 147 145]
  [162 135 131]
  ...
  [234 202 196]
  [227 192 188]
  [225 190 186]]]",533,800,"[[202.5762481689453, 193.5181427001953, 500.6875915527344, 306.0542907714844], [276.461181640625, 254.00245666503906, 333.2310791015625, 371.1453857421875], [72.38449096679688, 267.4791564941406, 116.8169937133789, 307.70513916015625], [508.3988037109375, 368.2075500488281, 640.1917114257812, 449.3287658691406]]","[[0.25322031021118163, 0.3630734384619049, 0.625859489440918, 0.5742106768695767], [0.34557647705078126, 0.476552451529154, 0.41653884887695314, 0.6963328062705206], [0.0904806137084961, 0.5018370665931344, 0.14602124214172363, 0.5773079533961656], [0.6354985046386719, 0.6908209194161878, 0.8002396392822265, 0.8430183224561738]]","[['269', '253', '377', '373'], ['501', '350', '707', '461'], ['80', '258', '124', '316']]",<class 'list'>,"[[0.33625, 0.474671669793621, 0.47125, 0.699812382739212], [0.62625, 0.6566604127579737, 0.88375, 0.8649155722326454], [0.1, 0.48405253283302063, 0.155, 0.5928705440900562]]","[[0.691395139434318, 0.9394507401966895, 0.5262616339662352, 0.4463425179966569], [0.4050050337365494, 0.40998474436174626, 0.21990504109359602, 0.8832622176546069], [0.5316330241959476, 0.5685300281272991, 0.9533275199980631, 0.22935417667591726]]","[0.9394507401966895, 0.8832622176546069, 0.9533275199980631]",3,0.9253468259497865
"[[[ 50  52  53]
  [ 27  29  30]
  [  5   7   8]
  ...
  [ 75  85  85]
  [100 107 104]
  [105 112 109]]

 [[ 35  37  37]
  [ 44  46  46]
  [ 39  41  41]
  ...
  [ 76  90  88]
  [111 118 115]
  [114 121 118]]

 [[  9  12  10]
  [ 24  27  25]
  [ 41  44  42]
  ...
  [120 134 128]
  [110 117 112]
  [110 117 112]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",308,450,"[[46.55512237548828, 104.70417022705078, 274.0888977050781, 250.9253692626953]]","[[0.10345582750108506, 0.33994860463328175, 0.609086439344618, 0.8146927573464133]]","[['44', '101', '269', '273'], ['160', '166', '395', '252']]",<class 'list'>,"[[0.09777777777777778, 0.32792207792207795, 0.5977777777777777, 0.8863636363636364], [0.35555555555555557, 0.538961038961039, 0.8777777777777778, 0.8181818181818182]]","[[0.9360342263053257], [0.6226059661905655]]","[0.9360342263053257, 0.6226059661905655]",2,0.7793200962479456
"[[[ 89 124  68]
  [ 63  97  43]
  [ 46  80  26]
  ...
  [ 17  16   2]
  [ 24  19  21]
  [ 24  19  21]]

 [[ 44  79  23]
  [ 74 108  54]
  [ 74 108  54]
  ...
  [ 25  24  10]
  [ 46  45  35]
  [ 45  44  34]]

 [[ 56  91  35]
  [ 44  79  23]
  [ 60  94  40]
  ...
  [ 72  72  60]
  [ 28  30  10]
  [ 25  27   7]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",320,450,"[[10.969869613647461, 33.843017578125, 304.02838134765625, 229.6125946044922], [229.43331909179688, 142.70321655273438, 414.48321533203125, 227.71739196777344]]","[[0.02437748803032769, 0.10575942993164063, 0.6756186252170139, 0.7175393581390381], [0.509851820203993, 0.44594755172729494, 0.9210738118489583, 0.711616849899292]]","[['1', '33', '294', '234'], ['233', '140', '421', '233']]",<class 'list'>,"[[0.0022222222222222222, 0.103125, 0.6533333333333333, 0.73125], [0.5177777777777778, 0.4375, 0.9355555555555556, 0.728125]]","[[0.9637991673757064, 0.4781064553528394], [0.4925210062929905, 0.9653545987865386]]","[0.9637991673757064, 0.9653545987865386]",2,0.9645768830811225
"[[[ 51  56  55]
  [137 142 141]
  [ 59  64  63]
  ...
  [130 123 108]
  [118 111  96]
  [110 103  88]]

 [[ 40  45  44]
  [244 249 248]
  [ 90  95  94]
  ...
  [130 123 108]
  [119 112  97]
  [112 105  90]]

 [[140 145 144]
  [211 216 215]
  [ 73  78  77]
  ...
  [124 116 103]
  [115 107  94]
  [109 101  88]]

 ...

 [[178 188 198]
  [197 208 216]
  [188 198 208]
  ...
  [100 115 131]
  [ 94 109 125]
  [ 97 112 128]]

 [[157 168 176]
  [181 193 199]
  [169 180 188]
  ...
  [101 116 132]
  [ 94 109 125]
  [ 99 114 130]]

 [[131 143 149]
  [109 121 127]
  [ 94 106 112]
  ...
  [102 117 133]
  [ 93 108 124]
  [100 115 131]]]",636,920,"[[27.667245864868164, 5.74017333984375, 232.36203002929688, 571.5276489257812], [641.162841796875, 274.6071472167969, 873.8237915039062, 517.2721557617188], [339.729736328125, 345.5968017578125, 708.3341064453125, 580.7933349609375], [342.9084777832031, 345.7998962402344, 706.8869018554688, 580.7388305664062]]","[[0.03007309333137844, 0.009025429779628539, 0.2525674239448879, 0.8986283788141215], [0.6969161323879076, 0.4317722440515674, 0.949808469025985, 0.813320999625344], [0.36927145253057064, 0.5433911977324096, 0.7699283765709919, 0.9131970675486438], [0.37272660628609033, 0.5437105286796138, 0.7683553281037704, 0.9131113688151041]]","[['153', '272', '573', '632'], ['344', '348', '722', '583'], ['638', '266', '888', '509'], ['221', '285', '334', '390']]",<class 'list'>,"[[0.16630434782608697, 0.4276729559748428, 0.6228260869565218, 0.9937106918238994], [0.3739130434782609, 0.5471698113207547, 0.7847826086956522, 0.9166666666666666], [0.6934782608695652, 0.41823899371069184, 0.9652173913043478, 0.800314465408805], [0.24021739130434783, 0.4481132075471698, 0.3630434782608696, 0.6132075471698113]]","[[0.5338333578963891, 0.468102979899455, 0.6917009198503785, 0.6902059173198829], [0.3887279822671832, 0.6026151708886084, 0.9810581109869139, 0.9825117498411062], [0.234510361931635, 0.9665719567492409, 0.5823797849686292, 0.5826682149437474], [0.48364376600264436, 0.3429479744027942, 0.49136521205018535, 0.4902902497169521]]","[0.6917009198503785, 0.9825117498411062, 0.9665719567492409, 0.49136521205018535]",4,0.7830374596227277
"[[[ 57 140 185]
  [ 57 140 185]
  [ 56 139 184]
  ...
  [ 64 139 183]
  [ 64 139 183]
  [ 64 139 183]]

 [[ 58 141 186]
  [ 58 141 186]
  [ 57 140 185]
  ...
  [ 63 138 182]
  [ 63 138 182]
  [ 63 138 182]]

 [[ 57 142 187]
  [ 56 141 186]
  [ 56 141 186]
  ...
  [ 62 137 181]
  [ 62 137 181]
  [ 62 137 181]]

 ...

 [[ 59 123 148]
  [ 61 125 150]
  [ 68 130 154]
  ...
  [ 52 120 149]
  [ 48 116 145]
  [ 43 111 140]]

 [[ 71 135 160]
  [ 68 132 157]
  [ 72 134 158]
  ...
  [ 54 122 151]
  [ 50 118 147]
  [ 46 114 143]]

 [[ 83 147 172]
  [ 75 139 164]
  [ 75 137 161]
  ...
  [ 57 125 154]
  [ 54 122 151]
  [ 51 119 148]]]",597,955,"[[228.36715698242188, 78.5888900756836, 453.1199645996094, 521.1226806640625], [453.12689208984375, 34.7615966796875, 817.09130859375, 582.5311889648438], [479.11785888671875, 201.77362060546875, 542.5618896484375, 235.47755432128906]]","[[0.23912791307059883, 0.13163968186881675, 0.4744711671200098, 0.8729023126701214], [0.4744784210364856, 0.05822713011672948, 0.8555929932918848, 0.9757641356195038], [0.5016940930750982, 0.33797926399576006, 0.5681276331397251, 0.3944347643572681]]","[['218', '73', '459', '530'], ['437', '27', '847', '587']]",<class 'list'>,"[[0.22827225130890053, 0.12227805695142378, 0.4806282722513089, 0.8877721943048577], [0.45759162303664924, 0.04522613065326633, 0.8869109947643979, 0.983249581239531]]","[[0.9728767841409832, 0.5761737539400918, 0.4489756832583184], [0.5620309253379943, 0.9560600120431494, 0.40672109343718416]]","[0.9728767841409832, 0.9560600120431494]",2,0.9644683980920663
"[[[214 244 255]
  [227 247 255]
  [252 250 249]
  ...
  [244 249 248]
  [244 251 248]
  [242 251 248]]

 [[238 244 249]
  [232 228 227]
  [255 239 224]
  ...
  [255 243 237]
  [246 237 228]
  [243 236 227]]

 [[255 219 201]
  [196 146 123]
  [202 132  95]
  ...
  [213 165 147]
  [214 171 154]
  [210 172 154]]

 ...

 [[155 169 188]
  [  0  14  33]
  [  0   0  22]
  ...
  [ 24  97 141]
  [ 10  80 127]
  [ 31 101 148]]

 [[143 159 175]
  [ 18  38  55]
  [  0  18  39]
  ...
  [ 77 160 205]
  [ 23 106 151]
  [ 33 114 159]]

 [[162 186 198]
  [ 69  96 110]
  [ 37  73  91]
  ...
  [ 94 191 235]
  [ 73 168 212]
  [ 71 166 210]]]",559,634,"[[9.981829643249512, 78.71319580078125, 311.93487548828125, 544.858154296875], [396.8533935546875, 66.7249984741211, 570.2266845703125, 554.1861572265625]]","[[0.015744210793768944, 0.1408107259405747, 0.4920108446187401, 0.9747015282591681], [0.6259517248496649, 0.11936493465853505, 0.8994111744011238, 0.9913884744661225]]","[['401', '65', '621', '557']]",<class 'list'>,"[[0.6324921135646687, 0.11627906976744186, 0.9794952681388013, 0.9964221824686941]]","[[0.43024906627675596, 0.9319789402423937]]",[0.9319789402423937],1,0.9319789402423937
"[[[247 252 251]
  [250 255 254]
  [250 255 254]
  ...
  [251 249 249]
  [250 248 248]
  [249 247 247]]

 [[245 250 249]
  [248 253 252]
  [248 253 252]
  ...
  [249 247 247]
  [247 245 245]
  [245 243 243]]

 [[246 251 250]
  [247 252 251]
  [246 251 250]
  ...
  [249 249 249]
  [247 247 247]
  [243 243 243]]

 ...

 [[247 252 251]
  [246 253 250]
  [246 251 250]
  ...
  [220 223 228]
  [235 235 241]
  [248 248 254]]

 [[249 251 252]
  [248 253 252]
  [251 253 254]
  ...
  [230 231 235]
  [237 236 240]
  [242 241 245]]

 [[249 251 252]
  [250 252 253]
  [251 253 254]
  ...
  [230 231 235]
  [237 236 238]
  [242 241 243]]]",354,531,"[[166.98155212402344, 62.79393768310547, 359.9158935546875, 327.6860656738281]]","[[0.314466199856918, 0.17738400475453522, 0.6778077091425376, 0.9256668521859551]]","[['138', '63', '360', '324'], ['11', '45', '189', '326']]",<class 'list'>,"[[0.2598870056497175, 0.17796610169491525, 0.6779661016949152, 0.9152542372881356], [0.02071563088512241, 0.1271186440677966, 0.3559322033898305, 0.9209039548022598]]","[[0.955586040965215], [0.6128756489259439]]","[0.955586040965215, 0.6128756489259439]",2,0.7842308449455795
"[[[ 63  83  78]
  [ 99 119 114]
  [ 35  55  50]
  ...
  [ 34  94  76]
  [ 44 103  88]
  [ 52 111  96]]

 [[ 62  82  77]
  [ 70  90  85]
  [103 123 118]
  ...
  [ 32  92  74]
  [ 45 104  89]
  [ 54 113  98]]

 [[ 61  78  74]
  [ 41  58  54]
  [ 85 102  98]
  ...
  [ 34  94  76]
  [ 45 104  89]
  [ 52 111  96]]

 ...

 [[ 61 118 110]
  [ 74 130 125]
  [ 66 119 116]
  ...
  [ 47 100  87]
  [ 29  82  69]
  [ 19  72  59]]

 [[ 60 114 107]
  [ 49 103  98]
  [ 23  73  71]
  ...
  [ 43  95  85]
  [ 35  87  77]
  [ 28  80  70]]

 [[ 42  96  89]
  [ 40  94  89]
  [ 30  80  78]
  ...
  [ 37  88  80]
  [ 33  85  75]
  [ 26  78  68]]]",960,720,"[[573.5707397460938, 418.8232116699219, 692.6212158203125, 659.743408203125], [262.4982604980469, 70.2975082397461, 471.4996032714844, 697.70654296875], [82.1678466796875, 315.7176818847656, 360.4208679199219, 702.6410522460938], [70.87028503417969, 315.8623352050781, 361.4620361328125, 894.3084106445312], [451.897705078125, 523.0210571289062, 671.7614135742188, 915.8745727539062], [274.84490966796875, 526.462158203125, 407.5893249511719, 958.4448852539062], [0.6714134216308594, 496.7070007324219, 221.0939483642578, 921.65576171875], [0.484222412109375, 348.5428771972656, 338.58984375, 923.0313720703125]]","[[0.7966260274251302, 0.4362741788228353, 0.9619739108615452, 0.6872327168782552], [0.3645809173583984, 0.07322657108306885, 0.6548605600992838, 0.7267776489257812], [0.11412200927734376, 0.3288725852966309, 0.5005845387776693, 0.7319177627563477], [0.09843095143636067, 0.32902326583862307, 0.5020306057400173, 0.9315712610880534], [0.6276357014973958, 0.544813601175944, 0.933001963297526, 0.9540360132853191], [0.38172904120551215, 0.5483980814615885, 0.5660962846544054, 0.9983800888061524], [0.0009325186411539714, 0.5174031257629395, 0.30707492828369143, 0.960058085123698], [0.0006725311279296875, 0.363065497080485, 0.470263671875, 0.9614910125732422]]","[['1', '311', '319', '703'], ['444', '517', '663', '884'], ['564', '417', '692', '654'], ['270', '508', '402', '957'], ['1', '484', '222', '888']]",<class 'list'>,"[[0.001388888888888889, 0.32395833333333335, 0.44305555555555554, 0.7322916666666667], [0.6166666666666667, 0.5385416666666667, 0.9208333333333333, 0.9208333333333333], [0.7833333333333333, 0.434375, 0.9611111111111111, 0.68125], [0.375, 0.5291666666666667, 0.5583333333333333, 0.996875], [0.001388888888888889, 0.5041666666666667, 0.30833333333333335, 0.925]]","[[0.30179465571844744, 0.570695341533615, 0.8832298310315154, 0.7885566377901835, 0.33370946408379354, 0.5043824030654117, 0.6812682631583417, 0.8206361994713476], [0.6557912346021414, 0.4564459172470235, 0.3916758551408901, 0.4327177866555466, 0.9552511882869997, 0.5877399069893674, 0.34923098308166867, 0.3970320719300136], [0.9818283714412396, 0.4320130987446427, 0.3549619490811938, 0.31757777422060146, 0.6527509535251953, 0.38569664134129894, 0.2221977673623535, 0.2892602731627817], [0.38145468857812836, 0.5776932064785494, 0.5814634959807229, 0.6570385281561294, 0.5791115158658073, 0.9739794990917745, 0.5830621077391086, 0.6232591624456262], [0.2234408219297416, 0.4067620170240935, 0.6276447924086501, 0.7201147024428767, 0.3407636998354527, 0.5549081511118001, 0.9655855575661727, 0.790517221515445]]","[0.8832298310315154, 0.9552511882869997, 0.9818283714412396, 0.9739794990917745, 0.9655855575661727]",5,0.9519748894835404
"[[[0 1 1]
  [0 1 1]
  [0 1 1]
  ...
  [0 1 0]
  [0 1 0]
  [0 1 0]]

 [[0 1 1]
  [0 1 1]
  [0 1 1]
  ...
  [0 1 0]
  [0 1 0]
  [0 1 0]]

 [[0 1 1]
  [0 1 1]
  [0 1 1]
  ...
  [0 1 0]
  [0 1 0]
  [0 1 0]]

 ...

 [[2 0 9]
  [2 0 9]
  [1 0 9]
  ...
  [0 0 1]
  [0 0 1]
  [0 0 1]]

 [[1 0 9]
  [1 0 8]
  [0 0 8]
  ...
  [0 0 1]
  [0 0 1]
  [0 0 1]]

 [[0 0 8]
  [1 0 8]
  [0 0 8]
  ...
  [0 0 1]
  [0 0 1]
  [0 0 1]]]",540,720,"[[214.20248413085938, 72.81278228759766, 631.7234497070312, 446.08935546875]]","[[0.2975034501817491, 0.13483848571777343, 0.8773936801486545, 0.8260913990162037]]","[['207', '80', '644', '453']]",<class 'list'>,"[[0.2875, 0.14814814814814814, 0.8944444444444445, 0.8388888888888889]]",[[0.96822879797575]],[0.96822879797575],1,0.96822879797575
"[[[ 69  74  77]
  [ 47  54  57]
  [ 38  45  48]
  ...
  [ 12   6  23]
  [  0   4  14]
  [111 140 144]]

 [[ 41  50  53]
  [ 71  80  83]
  [ 70  79  82]
  ...
  [  4   0   6]
  [ 19  31  35]
  [ 97 128 125]]

 [[ 58  71  73]
  [ 36  48  50]
  [ 46  58  60]
  ...
  [ 61  50  53]
  [ 11  21  21]
  [ 62  92  87]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",445,640,[],[],"[['12', '117', '580', '363']]",<class 'list'>,"[[0.01875, 0.26292134831460673, 0.90625, 0.8157303370786517]]",[[]],[0],1,0.0
"[[[ 41  46  45]
  [ 49  54  53]
  [ 42  47  46]
  ...
  [ 53 107  94]
  [ 92 143 123]
  [ 92 143 123]]

 [[  8  13  12]
  [ 22  27  26]
  [ 38  43  42]
  ...
  [ 85 140 125]
  [ 81 138 113]
  [ 81 138 113]]

 [[  0   1   0]
  [  1   6   5]
  [ 16  21  20]
  ...
  [ 92 151 130]
  [ 73 131 103]
  [ 73 131 103]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",315,450,"[[82.43192291259766, 55.505794525146484, 311.0746154785156, 197.41217041015625]]","[[0.1831820509168837, 0.17620887150840153, 0.6912769232855903, 0.626705302889385]]","[['73', '54', '311', '227'], ['182', '89', '445', '202']]",<class 'list'>,"[[0.1622222222222222, 0.17142857142857143, 0.6911111111111111, 0.7206349206349206], [0.40444444444444444, 0.28253968253968254, 0.9888888888888889, 0.6412698412698413]]","[[0.9233541080084988], [0.6625734256678234]]","[0.9233541080084988, 0.6625734256678234]",2,0.792963766838161
"[[[205 155 132]
  [205 155 132]
  [205 155 132]
  ...
  [208 170 152]
  [207 169 151]
  [205 169 151]]

 [[206 156 133]
  [206 156 133]
  [206 156 133]
  ...
  [209 171 153]
  [206 170 152]
  [206 170 152]]

 [[206 156 133]
  [206 156 133]
  [207 157 134]
  ...
  [208 172 154]
  [208 172 154]
  [208 172 154]]

 ...

 [[103 135 154]
  [127 160 176]
  [ 93 125 136]
  ...
  [ 62  91 112]
  [115 147 166]
  [ 76 110 126]]

 [[ 80 109 124]
  [104 133 148]
  [102 128 144]
  ...
  [ 53  86 106]
  [ 56  90 113]
  [ 93 133 152]]

 [[ 82 110 121]
  [122 148 162]
  [110 134 152]
  ...
  [ 41  76  96]
  [ 55  94 116]
  [ 66 107 129]]]",640,960,"[[461.43255615234375, 127.64586639404297, 541.4887084960938, 368.7362365722656], [354.820556640625, 157.96884155273438, 431.7382507324219, 358.23980712890625], [144.82118225097656, 115.59983825683594, 232.23117065429688, 369.55914306640625], [259.1887512207031, 123.71434020996094, 338.5719299316406, 382.1617431640625], [63.5938606262207, 151.88113403320312, 138.4331817626953, 352.1529235839844], [563.0424194335938, 302.54864501953125, 904.3126831054688, 466.81988525390625], [204.14480590820312, 167.5963592529297, 267.4892578125, 350.5448913574219], [0.0, 198.44032287597656, 29.572099685668945, 322.8569030761719], [122.57939147949219, 423.5409240722656, 451.2528991699219, 565.9405517578125], [526.0021362304688, 232.34317016601562, 582.3561401367188, 305.8001403808594], [226.44190979003906, 171.23593139648438, 257.0245361328125, 228.72409057617188]]","[[0.48065891265869143, 0.19944666624069213, 0.5640507380167643, 0.576150369644165], [0.36960474650065106, 0.24682631492614746, 0.44972734451293944, 0.559749698638916], [0.1508553981781006, 0.18062474727630615, 0.24190746943155925, 0.5774361610412597], [0.26998828252156576, 0.19330365657806398, 0.3526790936787923, 0.5971277236938477], [0.0662436048189799, 0.23731427192687987, 0.14420123100280763, 0.5502389430999756], [0.5865025202433268, 0.4727322578430176, 0.9419923782348633, 0.7294060707092285], [0.2126508394877116, 0.26186931133270264, 0.2786346435546875, 0.5477263927459717], [0.0, 0.3100630044937134, 0.030804270505905153, 0.5044639110565186], [0.12768686612447103, 0.661782693862915, 0.47005510330200195, 0.884282112121582], [0.5479188919067383, 0.3630362033843994, 0.606620979309082, 0.4778127193450928], [0.23587698936462403, 0.26755614280700685, 0.267733891805013, 0.35738139152526854]]","[['562', '295', '914', '470']]",<class 'list'>,"[[0.5854166666666667, 0.4609375, 0.9520833333333333, 0.734375]]","[[0.5098766719492891, 0.42997510485512486, 0.28955310546903285, 0.36497812580741706, 0.23898513132540145, 0.9787653831021726, 0.31954283080464146, 0.18540634199340167, 0.39006613224090825, 0.5517312510493126, 0.2714564877930391]]",[0.9787653831021726],1,0.9787653831021726
"[[[ 43   0   0]
  [ 99  56  39]
  [131  89  70]
  ...
  [ 49  44  45]
  [ 62  58  63]
  [  2   0   3]]

 [[ 42   6   0]
  [152 116  98]
  [180 144 126]
  ...
  [ 31  26  27]
  [ 44  41  43]
  [  3   0   4]]

 [[ 32   9   0]
  [176 153 137]
  [187 162 146]
  ...
  [ 21  16  17]
  [ 28  25  27]
  [  2   0   1]]

 ...

 [[  0  12   0]
  [ 96 125 110]
  [ 61  94  80]
  ...
  [ 92 126 102]
  [ 84 112  92]
  [  0  10   0]]

 [[  0   7   0]
  [ 77 103  89]
  [ 58  88  75]
  ...
  [ 92 126 102]
  [ 89 117  97]
  [  0  15   0]]

 [[  0  17   3]
  [ 79 105  91]
  [ 51  81  68]
  ...
  [ 89 123  99]
  [ 88 116  96]
  [  0  16   0]]]",360,640,"[[34.851043701171875, 175.23846435546875, 434.491943359375, 339.29498291015625], [275.68524169921875, 7.50048828125, 510.494873046875, 327.3604736328125]]","[[0.05445475578308105, 0.4867735120985243, 0.6788936614990234, 0.942486063639323], [0.4307581901550293, 0.02083468967013889, 0.7976482391357422, 0.9093346489800347]]","[['29', '165', '423', '340']]",<class 'list'>,"[[0.0453125, 0.4583333333333333, 0.6609375, 0.9444444444444444]]","[[0.9635124968270455, 0.5582673199909206]]",[0.9635124968270455],1,0.9635124968270455
